Index	NumberPSM	Gene	MaxPepProb	ReferenceIntensity	sample-01	sample-02	sample-03	sample-04	sample-05	sample-06	sample-07	sample-08	sample-09	sample-10	RefInt_/project/hanigan/Data/Proteomics/09242025_B/Replicate_2/fragpipe_output
Q08211	2	DHX9	0.9983	21.215604439386798	21.051686354964357	NA	21.16378846589347	21.44649246033446	20.064604625657708	20.901268032392906	NA	21.014914667640042	21.6130486501482	20.55571549179808	21.215604439386798
Q09028	1	RBBP4	0.9923	20.191442056606476	20.606447375922667	NA	21.4184323765565	20.764669767921383	20.534124275953115	20.530511522802218	20.395126831832776	20.518320025446528	20.608399757222497	19.710189387134633	20.191442056606476
Q12797	2	ASPH	0.9925	20.043327953630627	20.096477003420013	NA	20.702013375412996	NA	19.43033661443464	19.755464847678052	NA	19.30918585437069	20.289749273174333	19.16744738647559	20.043327953630627
Q12849	1	GRSF1	1.0	21.36598276186208	21.26717296083239	21.15376357656091	20.420515521615723	22.65691900182541	22.440907057164598	21.531670333418276	NA	21.392487212892693	21.148681692336197	22.452439508356488	21.36598276186208
Q12907	1	LMAN2	0.9959	16.342322557810938	16.851543587771133	NA	16.82582360663345	16.0440869057134	16.327689193634477	17.02805322808715	15.9591662554587	16.863661159812633	13.47515546664013	15.741066337297331	16.342322557810938
Q13011	1	ECH1	0.9867	19.20005491455743	19.399536542911825	NA	18.49114777611952	NA	18.36285483180473	18.34407912430706	NA	19.51800460270802	19.78027295404057	18.578235846642173	19.20005491455743
Q13148	1	TARDBP	0.9589	19.25379714629443	19.240785084318595	NA	NA	20.296121661393347	18.50967348003555	19.70321632780263	NA	19.356780786671198	18.242487977919453	19.34261923808144	19.25379714629443
Q13151	1	HNRNPA0	0.9806	19.93088980199421	20.375404173231928	NA	20.68074049966991	NA	19.400930684072698	20.00474335675263	NA	19.557833283680626	16.71262630697768	18.787238518726486	19.93088980199421
Q13185	1	CBX3	0.993	17.657774337663938	17.593497386287517	NA	17.37892544524564	NA	18.01622900507389	18.01136499187045	18.208146724843978	17.590017859004984	17.63802430162873	17.83522699315392	17.657774337663938
Q13242	2	SRSF9	0.9998	21.025343244606198	21.065805639352824	NA	21.67482800929753	21.545410279230516	20.445294400690884	21.139977677850865	NA	20.880602883327562	20.55318597146272	20.88679730307508	21.025343244606198
Q13263	1	TRIM28	0.9801	18.21374617770944	18.09243826805365	NA	18.72569551129704	17.82909714675884	18.21969719918339	18.117314498726422	NA	18.16484162970583	18.899283204500538	19.079600524133642	18.21374617770944
Q13347	1	EIF3I	0.9906	20.719398696603516	20.40743967026388	21.709923129246807	21.521619746639196	22.52559393357745	21.945784920097807	20.93553059661177	22.858391425852577	20.743585813869352	20.86692764112166	21.388882438845446	20.719398696603516
Q13409	2	DYNC1I2	0.9937	19.774485402432482	18.560595874712106	20.801439582762793	NA	NA	20.14657544134064	19.774485402432482	20.51156687241682	20.530997779309214	20.729020577088065	20.08955142984267	19.774485402432482
Q13505	1	MTX1	0.9992	17.503564217279106	17.12030359687879	NA	18.38188653506741	NA	18.050201642225698	17.649898261458592	NA	17.543742154168594	17.477922514595036	17.465028748488777	17.503564217279106
Q13813	1	SPTAN1	0.9692	12.176963994407876	12.699190487209858	12.50775835484286	12.872886748135	13.201925068231423	12.719717401932725	12.364755422044704	12.28902799354474	12.24273496390513	11.888663353457801	10.989173220465332	12.176963994407876
Q14008	1	CKAP5	0.9618	21.968046231478763	22.313877075203564	NA	22.06259880108726	21.547660041793105	23.07443809513268	22.057685392287944	21.587453071953547	22.38450778926928	21.877824804062673	22.182737392450186	21.968046231478763
Q14103	1	HNRNPD	0.9994	23.841363270535314	24.483205169211057	NA	24.08466195649876	NA	22.960940510976044	23.90373323060431	NA	22.000646187830696	22.18039524898766	21.777416221371567	23.841363270535314
Q14151	1	SAFB2	0.9962	19.145289391146946	19.469197292117407	19.23624102629594	20.54069978692138	NA	19.03060906176999	19.242613520669902	NA	19.164591735800872	18.810851133695042	19.311666723267333	19.145289391146946
Q14197	5	MRPL58	1.0	23.270642846835393	20.310559063746346	22.069976089494073	22.48647508286985	23.10376858736389	22.392200282504945	21.035293182851603	23.542022438536772	23.96237171714684	26.26989802962387	23.431419053979585	23.270642846835393
Q14204	2	DYNC1H1	0.9989	20.75542566812188	21.009135318279558	NA	20.548876508349718	NA	20.5907912133085	20.68242180045102	20.581103943362727	20.502568309496212	20.639762301937836	20.61543840188819	20.75542566812188
Q14254	2	FLOT2	1.0	22.992482466471376	21.790963281020442	21.910096533265623	22.631289190346312	22.68931046357022	23.792762899609897	21.795143217756525	22.66749568383915	23.488299315060484	24.392528409798718	24.784312591783994	22.992482466471376
Q14696	1	MESD	0.9971	19.834815706499988	19.859284677014443	NA	20.501839698750175	NA	20.000367767965177	20.3561331735434	NA	19.20542121946747	18.983306166850515	18.237271494480332	19.834815706499988
Q14697	3	GANAB	0.9999	23.23533288894624	23.574964517072925	NA	23.191940232103565	23.12992098731205	23.560295119002504	23.42148335139765	23.932297165790363	23.6533674572485	23.296039608397063	23.568058118137124	23.23533288894624
Q14764	1	MVP	0.9955	23.681142953011552	23.629739589101884	NA	24.335126971402122	23.244388331510887	24.485373609748816	23.633463074293335	22.826399904565253	24.516473570991554	23.752975731632638	24.251103914002176	23.681142953011552
Q14978	2	NOLC1	0.991	21.161830607348026	20.876969034629447	NA	21.80802747282327	NA	21.348225006064265	21.331207750441884	NA	20.070837059526358	21.193723489744333	20.16647545229231	21.161830607348026
Q15029	1	EFTUD2	0.9984	18.445136323968754	17.38060172482925	17.826402365857657	20.065069154552123	17.74595272743746	16.574640894193628	17.730721328326606	17.342276826315338	21.00064072562236	NA	15.650637319763685	18.445136323968754
Q15056	1	EIF4H	0.9826	21.477206859478134	21.191429643395946	NA	20.97069605257354	20.936069445571057	21.422989028440167	21.87638726451033	NA	21.715486186351168	22.34628777252437	21.59292416666782	21.477206859478134
Q15084	2	PDIA6	1.0	23.601145158107567	22.773936649341824	22.874287602244568	21.593930673969993	24.934942323307517	23.8925447051403	24.070497032119835	22.87528680421164	23.826498411287876	23.463664551794277	23.21021405196633	23.601145158107567
Q15149	13	PLEC	1.0	23.08324114675911	23.769195487688478	23.476847302376576	23.06913334059248	23.223067409255904	22.645623833215964	23.01895637812245	22.69374611054684	23.182471635060512	22.426200542003066	22.69270354319704	23.08324114675911
Q15365	3	PCBP1	0.9939	21.475511980557055	20.59647810685055	NA	NA	NA	21.7272953508353	21.740317498077818	NA	20.991128683088327	21.37659988362279	21.29908221852152	21.475511980557055
Q15428	1	SF3A2	0.9952	15.619744844932859	15.393678576426986	NA	NA	NA	15.910711973343183	15.508228109887654	NA	14.664730460082316	16.45068606764222	14.568469648171607	15.619744844932859
Q16630	1	CPSF6	0.987	19.537618971345758	19.908657049284315	NA	19.693800609514696	19.207359342138744	19.205748886042016	19.621656999663518	NA	19.382211056171865	18.937055843928047	19.47364235543321	19.537618971345758
Q16822	1	PCK2	0.9892	19.227898971521434	19.165785868864464	NA	18.782456952225573	18.830924425321392	19.383015606683784	19.504679596049783	NA	19.401884404618414	20.101345825105277	18.812921951094225	19.227898971521434
Q16891	2	IMMT	0.9905	21.765013439094385	21.956288226562354	NA	22.021131624128067	NA	22.050552350459633	21.053254686517093	22.044050926394732	21.730210204969705	21.425157874200934	22.46306118598829	21.765013439094385
Q2TAY7	1	SMU1	0.9963	18.053529899214873	17.590173115345134	19.032760529159653	19.122618764576774	19.756334812708488	19.09358289985138	18.62759520462488	19.91575521151869	17.91942905546817	19.044482628779903	18.773711092661518	18.053529899214873
Q3ZCQ8	1	TIMM50	0.9994	21.169074638511795	20.71824094014743	NA	20.880691807785322	20.386882660403558	21.468994112710526	20.472897399910146	NA	22.064862322634603	22.06366601012392	22.288001063958564	21.169074638511795
Q5T653	1	MRPL2	0.9867	21.000345605510713	20.024541252186854	NA	19.103238298668973	NA	21.24933598317982	19.7635856955522	20.622368233728608	21.050599467905723	23.413772550565717	21.405600814964625	21.000345605510713
Q6P161	1	MRPL54	0.9987	19.888895489938175	20.24607783715558	NA	20.624042273949065	20.192269415386495	20.052147983764108	19.96423017999611	NA	19.887797346385724	20.83851096380816	19.369646087049986	19.888895489938175
Q6ZNE5	1	ATG14	0.9606	14.034884916584913	13.681465607880599	NA	13.90564644925963	12.9011333533407	14.012044230495	13.478815028056612	13.097485153979699	14.988080595853713	15.980429627484959	14.791599875472329	14.034884916584913
Q7L8L6	1	FASTKD5	0.9949	16.685370106451142	16.60020510421106	16.91879256900872	16.46468244800576	NA	16.135814420361847	16.64808505271138	18.17585557693269	17.538520727953127	17.198179540494994	17.17468808022416	16.685370106451142
Q7Z2W9	1	MRPL21	0.9724	20.40598250981104	19.933094965787852	NA	NA	NA	19.882545751911092	20.29578116569147	NA	20.9219976691053	20.92048477074126	19.777368960533913	20.40598250981104
Q7Z7F7	3	MRPL55	0.9993	24.56025473245775	21.45587983241279	23.417234174327515	23.96254784156056	24.074243626754182	24.41122971920714	21.889018143402456	24.588000039738414	24.335932865912078	27.777827293157465	24.965708120105095	24.56025473245775
Q86UP2	4	KTN1	0.9991	21.276305430818972	21.495590831416116	NA	21.450594904599033	20.949034079755823	21.665807656138185	21.65468083068856	22.00355616231191	21.449649293546173	20.185816123865383	21.573376124348123	21.276305430818972
Q8IXM3	1	MRPL41	0.9601	22.157480785268685	20.68632484597593	NA	21.286271220118568	NA	NA	21.55783823715612	NA	21.858778304733136	23.88824502394619	22.640583964880662	22.157480785268685
Q8IYB3	1	SRRM1	0.9844	20.213763736301427	19.918878517923186	NA	20.59128173500056	19.901083701133214	20.227894899419972	21.237379315875504	NA	19.568423935985443	19.703063447005764	20.34285955116136	20.213763736301427
Q8N257	1	H2BC26	0.9414	22.19646487857236	22.426936013569584	NA	22.360993950843596	NA	22.8597018255193	21.688656698254533	NA	21.90963106143855	22.622661311362197	22.163364938473556	22.19646487857236
Q8N556	1	AFAP1	0.9996	22.01713939132673	22.81778392460168	NA	21.405305157640296	21.28048179717794	21.588373471662457	21.352592692446674	NA	20.358352579158137	NA	20.24063580152949	22.01713939132673
Q8N5N7	1	MRPL50	0.9995	23.461768633216998	19.972886083832176	NA	23.393606986083903	NA	24.30711911128437	20.97515436076653	24.073141990184382	23.25362119462852	26.271848877352976	23.96066661619315	23.461768633216998
Q8N983	3	MRPL43	0.9933	24.28058994930339	24.057586242535784	NA	24.864644421410244	22.198516509834864	23.82812225799525	23.758371825133338	23.402711849358383	24.787096236225743	26.03534953608881	23.69082718573474	24.28058994930339
Q8NBX0	1	SCCPDH	0.9815	21.018293434890087	21.599039208007778	NA	20.59781635335711	NA	20.7265074964613	20.73235948668275	NA	19.858486407574805	NA	19.191128469838777	21.018293434890087
Q8NCH0	1	CHST14	0.9918	16.53680284379553	16.440170308988495	NA	17.077998992104416	16.758646822637004	17.38629309032581	16.871454395540443	16.000109336166407	16.416841708615884	17.13694051257831	17.26458616942815	16.53680284379553
Q8TAE8	1	GADD45GIP1	0.9952	11.875841265046821	11.859858069111626	NA	11.830609997370344	NA	NA	11.35618398994756	NA	12.415808070864198	11.153208933353516	11.88746974402652	11.875841265046821
Q8TCC3	1	MRPL30	0.976	22.09036645560887	21.81130580584052	NA	21.738710918276137	NA	21.765989822111003	21.963730329839642	21.55299610376357	22.611348553265902	23.30978931947853	22.409753864441747	22.09036645560887
Q8TCS8	1	PNPT1	0.9192	17.11911990292003	17.56182686577129	NA	16.586802675888364	NA	16.02101656991786	16.915030327940993	16.13140376060077	17.361582400191825	17.091635828638054	17.25055054502234	17.11911990292003
Q8WXF1	1	PSPC1	0.9761	19.383629680969367	19.89563554467406	NA	19.363137096301134	NA	17.674878434988937	19.64878721180007	NA	17.704916317197043	17.792461279638594	17.6603379571898	19.383629680969367
Q92520	1	FAM3C	0.971	16.968162882293395	17.305353313778593	NA	17.41171507167943	17.11565294125886	17.80172482124649	16.94283199837892	16.20727612528315	17.494133323339323	17.02160005212393	17.23697735849026	16.968162882293395
Q92598	1	HSPH1	0.9897	18.780710761477113	18.963751888062063	NA	17.755547854569794	NA	17.530811608903953	18.295492355143075	NA	18.678337079441047	19.389424761955127	18.565282184928993	18.780710761477113
Q92665	1	MRPS31	0.9897	21.265880432071526	21.15219450449993	NA	21.698840952427712	21.24285305798224	21.664155237965183	20.95919306876672	22.16469011294923	21.755798406064933	22.435878374761774	22.096686215136152	21.265880432071526
Q92945	1	KHSRP	0.9978	22.287799502173986	22.562984414823003	NA	23.009790075338767	21.279840903333373	21.89517350259956	22.96137059904477	21.785071178483808	22.26230007487577	22.68887796591105	22.249763702676937	22.287799502173986
Q96A35	1	MRPL24	0.9755	24.108443418271097	23.210643669734456	NA	24.526372478590176	22.778213709436766	24.519080208764272	23.603557893361998	22.79728812754283	25.09774304733239	26.413799756336953	24.58236345474426	24.108443418271097
Q96C01	1	FAM136A	0.9883	19.91275165676365	20.363527826773737	NA	20.255161377638057	20.6243853465612	20.279184219476623	20.39080479989006	18.039486959872356	19.82902119491803	19.039526325487497	19.58928275291518	19.91275165676365
Q96DV4	3	MRPL38	0.9969	23.783546716114223	22.5309579946134	NA	23.76906769663344	23.320717859128756	23.408806940400726	24.54147646034246	21.490767524192563	24.21876169002009	25.83248818745448	24.209649993243566	23.783546716114223
Q96EL3	1	MRPL53	0.9625	21.799078506158374	18.996028333208848	NA	20.588640714252662	NA	22.10541675816973	18.919106833241525	22.076331086018122	21.932601921964494	24.874353008539998	22.49133313105796	21.799078506158374
Q96HS1	1	PGAM5	0.9991	22.75368658905225	21.994587062059814	NA	21.138238409170835	NA	24.399380010920193	22.057472599520693	NA	22.71064008113829	22.005975610827768	24.07153786294331	22.75368658905225
Q96I99	2	SUCLG2	0.9887	20.456689789172707	20.66933131914248	NA	20.795996290183044	21.19414477991333	20.34818860670724	20.20457766434525	NA	20.3971162064508	20.18803621096585	20.11700822699333	20.456689789172707
Q99426	1	TBCB	0.9513	19.39117421894802	19.465269714509613	NA	19.347129710274675	NA	18.82614350080869	19.85524038272368	NA	19.072726697570555	18.760208808452962	18.450090725926085	19.39117421894802
Q99460	1	PSMD1	0.9765	17.586054215607543	17.193763229842972	NA	18.453079490176442	NA	17.073588868705176	17.601607046645867	19.378773922834576	18.160757588494413	18.658239705100108	17.38049350258135	17.586054215607543
Q99497	2	PARK7	0.9975	21.476719855136054	21.622972725851024	NA	21.172526174106668	22.007224339555165	21.376532408200475	22.017583633278967	21.372233532546844	21.389925365025594	21.26166062227209	20.751793828403265	21.476719855136054
Q99590	1	SCAF11	0.9866	18.859400312021275	19.07653191335533	NA	19.37861734003871	18.73497158536281	18.13204520354681	19.47912603480795	NA	18.682198884853136	18.20243674979022	18.42553411942971	18.859400312021275
Q99623	20	PHB2	1.0	27.400072177870793	25.249048703233573	27.593549630696216	25.251524931378487	25.04090655480125	26.62224201092926	25.352768160580187	27.09424883655447	28.823439952565895	29.128042230945404	28.98048720226689	27.400072177870793
Q99729	1	HNRNPAB	0.9906	23.779672296479077	24.48039567816306	NA	23.759834879470183	NA	21.694916680459098	23.97974464298052	NA	21.81811451337647	20.637409477592623	21.32516758984857	23.779672296479077
Q99798	2	ACO2	0.9664	19.621397619793356	19.724943339485584	NA	19.716530484825235	19.372457000015398	20.063508401579806	19.99514880191703	18.63707259059625	20.079157341650948	19.202516448258717	19.758640135677624	19.621397619793356
Q99848	1	EBNA1BP2	0.989	20.385353591903225	20.571278270101956	NA	20.286441109504754	NA	19.764673649428207	20.99921706428975	NA	18.802083691330807	20.06070715014578	19.698392678482737	20.385353591903225
Q9BPU6	1	DPYSL5	0.9045	28.09216838403531	28.543182564872662	NA	27.885437164942715	NA	27.246706878478445	28.047099697674703	NA	26.583137995693253	27.62007496653147	27.297017957638566	28.09216838403531
Q9BPW8	1	NIPSNAP1	0.9596	18.80980517515651	19.030491065735635	NA	18.773261587035087	19.271848676008315	18.894596331631753	18.708097914238483	19.660050961904084	19.418398081989327	19.64638519644642	18.996865695250005	18.80980517515651
Q9BRJ2	1	MRPL45	0.9225	11.875841265046821	11.089162941716078	NA	12.325910598529115	10.463958003867846	11.557277108434514	11.553027846991144	10.984142882046077	12.901343165799833	13.91289754561943	12.396890547578229	NA
Q9BRQ6	1	CHCHD6	0.982	17.70056389309052	16.906583371280206	NA	17.434565707574155	NA	19.69592438972085	16.49895805128641	17.49792038987588	15.753676222399733	16.587231330577968	19.318361403920754	17.70056389309052
Q9BS26	2	ERP44	0.9941	21.090710448859387	20.859429252927804	NA	20.385590808274586	NA	21.53751485341199	21.104416434752373	NA	21.017459000534227	21.367778776543624	21.32572930591643	21.090710448859387
Q9BT17	1	MTG1	0.9912	17.638013452739244	16.96701906187764	NA	17.347060319520025	NA	17.48520032888267	17.283141481788526	NA	18.1140008251723	18.83541809550523	17.780402532744766	17.638013452739244
Q9BUQ8	1	DDX23	0.9938	19.110601543713535	19.470081845693624	NA	19.433732851705635	19.885872536375388	19.440825227725142	19.313885266355076	NA	18.49430785765208	17.742041222258	18.85328516941788	19.110601543713535
Q9BXP5	1	SRRT	0.9886	20.118651327512648	20.64759905966367	NA	20.38508152078178	NA	20.333189587391633	20.053087179453584	19.422615971725204	19.996232983528675	20.6145000601917	19.808757328087356	20.118651327512648
Q9BYD2	2	MRPL9	0.984	21.73061828745152	21.605264658448256	NA	22.25509135091521	22.050540983961056	21.758802342787593	21.591353740178924	20.873776879568066	22.20152751680976	22.774782086734604	22.14434028366512	21.73061828745152
Q9BYD3	1	MRPL4	0.9957	16.074973157413325	15.51797094896744	NA	16.513684326483116	17.07011241246839	15.577681100791088	16.339385376690476	NA	16.281893749190072	16.0769712204718	16.13437759045388	16.074973157413325
Q9BYN8	1	MRPS26	0.9562	23.737165682104706	22.758026192147156	NA	23.98610766127235	NA	24.880110992779247	23.771822620837945	NA	23.844721936727513	24.81902841456354	24.122954426513644	23.737165682104706
Q9BZE1	3	MRPL37	0.9974	25.3136190325158	23.97381459719224	23.667209921708636	26.46180945097265	23.89666120114854	25.000571171818546	24.121072722531494	25.30987817706464	27.368579045906507	27.27755550356809	25.474074386849615	25.3136190325158
Q9H0U6	2	MRPL18	0.9997	25.534014086601267	24.762046555906654	NA	25.536937466136855	24.468271340236445	25.907132392290197	24.440406587389145	24.201286895187447	25.762138903782674	27.932441663403235	25.999496847925506	25.534014086601267
Q9H2W6	5	MRPL46	1.0	25.33037756325402	23.76676828200297	24.273373242299066	25.255789676495652	24.5260765108781	25.823206307985966	24.14019001111497	25.086612813250937	25.357636999441883	28.172371664192863	25.9572285283208	25.33037756325402
Q9H307	1	PNN	0.9942	18.087832366428845	18.2086914118621	NA	17.60063315016035	17.937754718160026	16.889007246674772	18.450476714956462	NA	17.96596967497832	NA	17.593318814230656	18.087832366428845
Q9H444	1	CHMP4B	0.9966	19.450492101031728	17.912665844368355	NA	17.944804239316447	18.77276863106254	22.157892188217385	18.131940820918544	19.396124613929473	18.247127409627925	18.177968987597254	21.731791379542816	19.450492101031728
Q9H5Q4	1	TFB2M	0.9655	14.171427287240078	14.094717483816577	NA	14.09581804774671	15.108438031707296	14.123361887407265	15.086950495296072	NA	13.997747588928283	13.806711082168949	13.829101384813754	14.171427287240078
Q9H9B4	1	SFXN1	0.9972	20.123949429544034	19.932770642421456	NA	NA	NA	20.46999848789759	19.82869168226952	NA	20.355041155290742	18.72231268851775	19.834043204260595	20.123949429544034
Q9H9J2	1	MRPL44	0.9962	22.01120783917717	19.99814331275268	NA	20.87377527474956	NA	21.35775110105525	20.507455542500804	22.212945882987423	23.05941251430305	24.564214913683127	22.796265490504076	22.01120783917717
Q9H9Y6	1	POLR1B	0.9833	16.090363876701026	15.906753066344686	NA	16.368987145062125	17.25334390196215	16.419752514521537	16.40499900361627	17.02462670749825	16.14923440488578	17.122103886969068	16.437908592245407	16.090363876701026
Q9HAV7	2	GRPEL1	0.9994	22.475272925954666	23.177467029115764	NA	22.988019140452813	21.637950527629986	23.55027139632085	22.195117840753547	22.84391993114838	22.080251455644397	21.580199828201753	21.71466496675548	22.475272925954666
Q9HCN8	1	SDF2L1	0.9868	13.50846703105315	13.720379959117455	13.415649430236696	14.045916628383221	13.660063853414082	13.593315874246082	13.853418525445665	12.586620498482969	13.191296433032608	13.98907253207749	14.11035628214352	13.50846703105315
Q9NNW7	1	TXNRD2	0.9859	16.199667744398415	16.721340229884408	NA	15.67451897129476	16.9855897351514	16.681899504141445	16.31872172409445	17.48282520175751	15.982881815659846	16.12133555800363	15.562178785489612	16.199667744398415
Q9NP72	1	RAB18	0.9468	18.531421864821137	18.589099737977808	NA	19.305493747355687	18.2241234240429	18.378987953899834	18.32485582834049	NA	18.48170174004174	19.525035834958917	18.74698400131931	18.531421864821137
Q9NRX2	1	MRPL17	0.985	22.058292631716725	20.836379377062627	NA	22.40414608936658	21.49792244550811	21.846709099497907	21.103868438914084	20.696387602107922	23.121584909205115	24.377084138708312	22.94497618337017	22.058292631716725
Q9NSE4	1	IARS2	0.9874	18.347712624032173	18.028043350819313	NA	NA	NA	18.584736508734675	17.195182512669696	NA	18.511472093115593	18.19248766355794	NA	18.347712624032173
Q9NVH1	1	DNAJC11	0.9734	20.277183260278292	19.76193155475056	19.23746764088832	19.827814267694514	19.813473364933724	20.823285271185785	21.533201753014772	18.35608492159783	20.072626922663673	20.69532936958359	21.43467497763933	20.277183260278292
Q9NVS2	2	MRPS18A	0.995	22.52094343757584	22.009761894935437	NA	21.89177326097607	22.984669201034716	21.843421364829187	21.936927150689105	NA	23.148420631386365	24.481437495624075	22.420152137091247	22.52094343757584
Q9NWU5	1	MRPL22	0.9976	19.849543309839344	18.546535437021888	NA	18.7097883510298	18.837141527865324	19.377055156879305	19.285096093537312	19.83278747454367	21.077445672179294	21.7394828240994	21.05010837152521	19.849543309839344
Q9NX20	2	MRPL16	0.9878	21.740385135104233	21.291572473664374	NA	21.778181509517264	21.275290034321767	21.89993028177802	21.204849178690917	22.402932001515307	22.415084184713546	23.566596275526905	21.793423643003205	21.740385135104233
Q9NX63	4	CHCHD3	1.0	25.884945661765553	22.603071705814934	24.44717516682992	23.95242233685911	24.946304545245408	28.8820728942215	24.684876870262812	24.997665605018064	25.130645170359255	25.59564593079879	28.25967024268417	25.884945661765553
Q9NY93	1	DDX56	0.9948	18.369886015716144	18.66116475164695	NA	18.830173549476328	NA	18.17198783794146	18.732781383843893	NA	18.097166917970366	17.58702784344126	17.222968346161192	18.369886015716144
Q9NYK5	4	MRPL39	1.0	25.60164619882538	24.77313799786174	NA	26.329285977083508	25.095176914232955	25.49069689699126	23.84874473259635	25.982688503426036	25.709001844103287	27.97148233109282	25.65661394064696	25.60164619882538
Q9NZM1	4	MYOF	0.977	22.804879928647935	22.39382183351793	NA	21.381344421578895	22.825245597571293	21.982526121825767	21.801738641001013	NA	23.134201021550588	24.749102488511756	22.67237369653802	22.804879928647935
Q9P015	1	MRPL15	0.9925	17.29347507791273	17.634685766084978	17.005329850053183	16.62755877769493	16.814319356419777	16.61852764994561	16.17112167364721	16.541013359527597	17.760988020028325	18.62379241330082	17.88509762030156	17.29347507791273
Q9P2E9	5	RRBP1	0.9996	22.389898269586865	22.517018907989236	NA	21.809434800026647	NA	21.70267262200692	22.704613846514174	NA	21.68128993449433	21.638680499025085	22.01991335022122	22.389898269586865
Q9UBR2	1	CTSZ	0.9958	21.410792460954088	21.60248916590053	NA	20.905187170783925	20.380940263299355	21.470765941557147	21.897838854599446	NA	21.76590718367678	21.185644040942616	20.906374903366167	21.410792460954088
Q9UJZ1	2	STOML2	1.0	22.512045180773427	21.880567009763894	NA	23.019452335515822	22.97319995620516	22.980563644271506	21.70481017532923	21.269376628242778	23.316703079274294	23.402334152362393	23.016239695663298	22.512045180773427
Q9UKM9	1	RALY	0.9996	21.010182654378458	21.010182654378458	NA	21.43735523059356	NA	20.287204294339475	20.54527676428824	19.188419593954894	21.672028618553203	22.038839625873734	21.432707578628687	21.010182654378458
Q9UQ80	2	PA2G4	0.9516	22.504518296252897	22.792881229736302	NA	23.074150127326064	21.7640319335428	22.111672743147828	22.83105294150976	21.47587591851045	22.205320564179097	21.961485920310444	21.99395158650189	22.504518296252897
Q9Y230	1	RUVBL2	0.9884	17.375520047350136	17.113579860017996	NA	18.640101933359237	NA	16.705421573804294	17.166077936641653	NA	17.606604766408243	17.32116013158149	17.66747174830962	17.375520047350136
Q9Y277	1	VDAC3	0.9979	21.218697732911448	20.313440959367025	NA	NA	21.364880659360473	22.398091646204268	20.147051690378532	NA	20.78086949362065	20.715306239772865	22.450433251071026	21.218697732911448
Q9Y2R0	1	COA3	0.9954	20.827206617040297	20.31182509969242	NA	NA	21.106485841598392	21.28084035104971	21.050599550744323	NA	20.775891870813034	20.698846025143272	21.55743828166845	20.827206617040297
Q9Y2R5	1	MRPS17	0.9989	18.52929909699977	17.54117545717411	NA	19.220707097956417	NA	18.507860453499656	18.558967618284232	NA	19.237357475441907	18.8497872056693	18.589433583817232	18.52929909699977
Q9Y399	1	MRPS2	0.9911	17.74962559332032	16.948305600046748	NA	18.21919347981063	NA	17.779771422630102	17.3611479479959	NA	18.315293257031072	18.919945619835694	17.731807730831424	17.74962559332032
Q9Y3B7	1	MRPL11	0.9921	24.630371120760767	23.694866209874068	NA	24.799467436133998	24.66351580028615	24.96256683751446	23.84789066259151	24.658116428041435	25.366101950915645	26.931231856773245	25.292180243820937	24.630371120760767
Q9Y3C1	1	NOP16	0.9556	19.435664284620188	20.184864883627252	NA	19.395630475695075	NA	19.16862776193336	20.334775886706872	NA	18.993064154628286	17.727593583649444	18.38167087591642	19.435664284620188
Q9Y3D9	2	MRPS23	1.0	19.504566945448556	19.055637034812637	NA	19.00051113105092	19.24934745177883	20.549630455478262	19.13631299710089	19.159370607471054	19.249926217334107	20.582354258494266	20.060351492258736	19.504566945448556
Q9Y512	1	SAMM50	0.9578	22.387477463445904	22.61718430389818	NA	22.49332631548142	21.619695525648677	22.264221452268668	22.549171833812238	NA	22.200552392491087	21.955981507666387	22.693587537269174	22.387477463445904
Q9Y6M5	1	SLC30A1	0.9753	18.13074974458329	18.379477659809172	NA	18.753855802931536	NA	17.47017702604538	18.629511504182393	18.440756146634527	17.593234548666988	17.628141891847513	17.554730911673076	18.13074974458329
